LotArea,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,heatingQ,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3675,Edwards,TwnhsE,6,5,2005,2006,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,Gd,Y,1072,0,1,0,2,0,2,TA,5,0,2,525,6,2006,New,Partial,140000
6435,BrkSide,1Fam,6,5,1939,1950,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,972,972,Gd,Y,972,605,0,0,1,0,3,Fa,6,1,1,312,10,2006,WD,Normal,140200
12493,0mes,1Fam,4,5,1960,1960,TA,TA,PConc,TA,TA,No,ALQ,725,Rec,375,1100,TA,Y,1100,0,1,0,1,0,3,TA,6,1,1,312,4,2008,WD,Normal,141000
4426,CollgCr,TwnhsE,6,5,2004,2004,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,151,848,Ex,Y,848,0,1,0,1,0,1,Gd,3,1,2,420,5,2008,WD,Normal,141000
19138,Gilbert,1Fam,4,5,1951,1951,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,744,864,Ex,Y,864,0,0,0,1,0,2,TA,4,0,2,400,6,2010,WD,Normal,141000
8000,0mes,Duplex,5,4,1961,1961,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1800,1800,Ex,N,1800,0,0,0,2,0,6,TA,10,0,0,0,7,2007,WD,Normal,141000
7945,0mes,1Fam,5,6,1959,1959,TA,TA,CBlock,TA,TA,No,ALQ,685,BLQ,465,1150,Ex,Y,1150,0,1,0,1,0,3,TA,6,0,1,300,5,2006,WD,Normal,141000
14850,0mes,1Fam,5,5,1957,1957,TA,TA,CBlock,TA,TA,No,Rec,895,Unf,197,1092,TA,Y,1092,0,1,0,1,0,2,TA,6,1,1,299,5,2006,WD,Normal,141000
7500,SawyerW,1Fam,7,5,2004,2005,TA,TA,PConc,Gd,TA,No,GLQ,680,Unf,400,1080,Ex,Y,1080,0,1,0,1,0,3,Gd,6,0,0,0,4,2008,WD,Normal,141000
9000,IDOTRR,1Fam,6,6,1937,1950,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,780,780,TA,Y,780,595,0,0,1,1,3,Gd,6,1,1,544,12,2007,WD,Normal,141000
6120,BrkSide,1Fam,5,6,1936,1950,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,927,927,TA,Y,1067,472,0,0,1,1,3,TA,5,0,2,576,4,2009,WD,Normal,141500
12160,0mes,1Fam,5,5,1959,1959,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,188,1188,Fa,Y,1188,0,1,0,1,0,3,TA,6,0,2,531,5,2010,COD,Abnorml,142000
10721,0mes,1Fam,6,6,1959,1959,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,1252,1252,Ex,Y,1252,0,0,0,1,0,3,Gd,7,0,2,528,10,2008,WD,Normal,142000
8450,0mes,1Fam,5,6,1968,1968,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,281,1056,Ex,Y,1056,0,1,0,1,0,3,TA,6,1,1,304,7,2010,WD,Normal,142000
6768,Sawyer,1Fam,6,8,1961,1996,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,80,912,Gd,Y,912,0,1,1,1,0,3,Gd,5,0,1,288,5,2008,WD,Normal,142000
9717,0mes,1Fam,5,6,1950,1996,TA,TA,CBlock,TA,TA,Mn,GLQ,1078,Rec,0,1078,Gd,Y,1078,0,1,0,1,0,2,Gd,5,0,1,240,4,2010,WD,Normal,142125
13350,Sawyer,1Fam,5,5,1974,1974,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,102,864,TA,Y,894,0,1,0,1,0,3,TA,5,1,2,440,6,2006,WD,Normal,142500
13072,SawyerW,1Fam,6,5,2005,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,Ex,Y,1141,0,0,0,1,1,3,TA,6,0,2,484,3,2006,WD,Abnorml,142500
7937,Mitchel,1Fam,6,6,1984,1984,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,184,1003,TA,Y,1003,0,1,0,1,0,3,TA,6,0,2,588,3,2006,WD,Normal,142500
13101,0mes,Duplex,5,5,1965,1965,TA,TA,CBlock,TA,TA,No,LwQ,231,Unf,1497,1728,TA,Y,1728,0,0,0,2,0,6,TA,10,0,2,576,11,2008,WD,Normal,142600
7018,SawyerW,Duplex,5,5,1979,1979,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,TA,Y,1120,1120,0,0,2,0,6,TA,12,0,2,528,6,2009,WD,Alloca,142953
10355,0mes,1Fam,5,5,1967,1967,TA,TA,CBlock,TA,TA,No,BLQ,695,Unf,519,1214,TA,Y,1214,0,0,0,2,0,3,TA,5,1,1,318,7,2007,WD,Normal,143000
4426,CollgCr,TwnhsE,6,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,186,848,Ex,Y,848,0,1,0,1,0,1,Gd,3,0,2,420,5,2010,WD,Normal,143000
9790,NWAmes,1Fam,6,5,1963,1963,TA,TA,CBlock,TA,TA,No,ALQ,650,Rec,678,1328,TA,Y,1328,0,1,0,1,1,3,TA,6,2,2,528,6,2010,WD,Normal,143000
25000,Mitchel,Duplex,5,4,1967,1967,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,1632,1632,TA,Y,1632,0,0,0,2,0,4,TA,8,0,2,576,6,2007,WD,Normal,143000
14115,Mitchel,1Fam,5,5,1993,1995,TA,TA,Wood,Gd,TA,No,GLQ,732,Unf,64,796,Ex,Y,796,566,1,0,1,1,1,TA,5,0,2,480,10,2009,WD,Normal,143000
10496,0mes,1Fam,6,6,1949,1950,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,844,1040,Ex,Y,1168,678,0,0,2,0,3,TA,7,1,1,315,1,2007,WD,Normal,143000
8163,0mes,1Fam,5,6,1959,1959,TA,Gd,CBlock,TA,TA,Av,ALQ,1042,BLQ,102,1144,TA,Y,1144,0,1,0,1,0,3,TA,6,1,1,796,3,2006,WD,Normal,143000
25095,ClearCr,1Fam,5,8,1968,2003,TA,TA,CBlock,TA,TA,Gd,GLQ,1324,Unf,113,1437,Ex,Y,1473,0,2,0,1,0,1,Ex,5,2,1,452,6,2009,WD,Partial,143000
8012,SawyerW,TwnhsE,6,5,1980,1980,TA,TA,CBlock,Gd,TA,No,BLQ,662,BLQ,261,923,TA,Y,923,0,0,0,2,0,2,TA,5,1,1,264,5,2010,WD,Normal,143000
9000,OldTown,1Fam,7,9,1920,1988,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,26,650,Ex,Y,832,650,0,1,1,0,3,TA,7,0,2,324,7,2009,WD,Normal,143000
10530,0mes,1Fam,6,5,1971,1971,TA,TA,CBlock,TA,TA,No,ALQ,317,LwQ,664,981,TA,Y,981,0,1,0,1,1,3,TA,5,0,2,576,3,2007,WD,Normal,143250
9286,CollgCr,1Fam,5,7,1977,1989,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,1072,1268,TA,Y,1268,0,0,0,1,1,3,Gd,5,0,1,252,10,2009,WD,Normal,143500
8197,Sawyer,1Fam,6,5,1977,1977,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,660,660,Ex,Y,1285,0,0,0,1,1,3,TA,7,1,2,528,4,2007,WD,Normal,143500
4928,NPkVill,TwnhsE,6,6,1976,1976,TA,TA,CBlock,Gd,TA,No,LwQ,958,Unf,0,958,TA,Y,958,0,0,0,2,0,2,TA,5,0,2,440,10,2009,WD,Normal,143750
13673,Sawyer,1Fam,5,5,1962,1962,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,1140,1140,TA,Y,1696,0,0,0,1,1,3,TA,8,1,1,349,3,2007,WD,Normal,143900
12968,Sawyer,1Fam,5,6,1962,1962,TA,TA,CBlock,TA,TA,No,ALQ,737,Unf,175,912,TA,Y,912,0,1,0,1,0,2,TA,4,0,1,352,9,2008,WD,Normal,144000
9180,SawyerW,1Fam,5,7,1983,1983,TA,TA,CBlock,Gd,TA,Av,ALQ,840,LwQ,0,840,Gd,Y,884,0,1,0,1,0,2,Gd,5,0,2,504,12,2007,WD,Normal,144000
4435,CollgCr,TwnhsE,6,5,2003,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,163,848,Ex,Y,848,0,1,0,1,0,1,Gd,4,0,2,420,6,2009,WD,Normal,144000
9503,0mes,1Fam,5,5,1958,1983,TA,TA,CBlock,TA,TA,No,ALQ,831,Rec,193,1024,TA,Y,1344,0,1,0,1,0,2,TA,6,1,1,484,6,2007,WD,Normal,144000
8731,BrkSide,1Fam,5,5,1920,1950,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,270,915,TA,Y,1167,0,0,0,1,0,3,TA,6,1,2,495,5,2007,WD,Normal,144000
11344,0mes,1Fam,5,5,1958,1958,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,414,874,TA,Y,874,650,0,0,1,1,3,TA,7,0,1,315,7,2007,WD,Normal,144000
9525,CollgCr,1Fam,5,6,1995,2006,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1099,1099,Ex,Y,1099,0,0,0,1,1,3,Gd,6,0,1,352,6,2008,WD,Normal,144000
8850,OldTown,1Fam,7,6,1916,1950,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,815,815,Ex,Y,815,875,0,0,1,0,3,TA,7,1,1,225,7,2006,ConLw,Normal,144000
6979,OldTown,Duplex,6,5,1980,1980,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,1056,Gd,Y,1056,0,2,0,0,0,0,TA,4,0,2,576,6,2010,WD,Normal,144000
8400,SawyerW,Duplex,5,5,1977,1977,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,TA,Y,2020,0,0,0,2,0,4,TA,10,2,2,630,10,2007,WD,Normal,144000
3180,Somerst,TwnhsE,7,5,2005,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,Ex,Y,520,600,0,0,2,1,2,Gd,4,0,2,480,4,2006,WD,Abnorml,144152
4438,CollgCr,TwnhsE,6,5,2004,2004,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,186,848,Ex,Y,848,0,1,0,1,0,1,Gd,4,1,2,420,6,2008,ConLD,Normal,144500
8562,Edwards,1Fam,5,6,1957,2002,TA,TA,CBlock,TA,TA,Av,Rec,383,Unf,833,1216,Ex,Y,1526,0,0,0,1,0,4,TA,7,1,1,364,5,2010,WD,Normal,144500
10200,0mes,1Fam,5,7,1954,2003,TA,TA,CBlock,TA,TA,No,ALQ,682,BLQ,404,1086,Gd,Y,1086,0,1,0,1,0,3,TA,6,0,2,490,5,2010,WD,Normal,144900
9144,BrkSide,1Fam,5,5,1940,1982,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,484,883,Gd,Y,988,517,1,0,1,0,3,TA,8,0,1,240,7,2008,WD,Normal,145000
10246,Sawyer,1Fam,4,9,1965,2001,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,648,Ex,Y,960,0,1,1,0,0,0,TA,3,0,1,364,5,2006,WD,Normal,145000
10859,CollgCr,1Fam,5,5,1994,1995,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1097,1097,Ex,Y,1097,0,0,0,1,1,3,TA,6,0,2,672,6,2009,WD,Normal,145000
34650,Gilbert,2fmCon,5,5,1955,1955,TA,TA,CBlock,TA,TA,Mn,Rec,1056,Unf,0,1056,TA,N,1056,0,1,0,1,0,3,TA,5,0,2,572,1,2006,WD,Normal,145000
6270,Crawfor,Duplex,5,6,1949,1950,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,717,1001,TA,N,1001,1001,0,0,2,0,4,TA,8,0,3,871,8,2007,WD,Normal,145000
7136,Crawfor,Duplex,6,6,1946,1950,TA,TA,CBlock,Gd,TA,No,Rec,484,Unf,495,979,TA,N,979,979,0,0,2,0,4,TA,8,0,2,492,8,2007,WD,Normal,145000
11040,NWAmes,1Fam,6,7,1971,2004,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,602,1258,Ex,Y,1258,0,0,1,2,0,3,Gd,5,0,2,528,10,2008,COD,Abnorml,145000
8250,0mes,1Fam,6,7,1964,1964,TA,TA,CBlock,Gd,TA,No,Rec,787,Unf,305,1092,Ex,Y,1092,0,1,0,1,0,3,TA,6,0,2,504,7,2008,WD,Normal,145000
8400,0mes,1Fam,5,6,1957,1957,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,392,1314,TA,Y,1314,0,1,0,1,0,3,TA,5,0,1,294,6,2010,WD,Normal,145000
8393,0mes,Duplex,5,5,1959,2005,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,1098,1626,Ex,Y,1712,0,0,0,2,0,4,TA,8,0,2,588,6,2006,WD,Family,145000
10482,0mes,1Fam,6,8,1958,1958,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,81,588,Ex,Y,1138,0,0,1,1,0,3,TA,6,0,1,264,6,2007,WD,Normal,145000
9245,CollgCr,1Fam,5,5,1994,1995,TA,TA,PConc,Gd,TA,No,GLQ,686,Unf,304,990,Ex,Y,990,0,0,1,1,0,3,TA,5,0,2,672,2,2008,WD,Normal,145000
6292,SWISU,1Fam,7,7,1928,1950,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,861,861,Gd,Y,877,600,0,1,2,0,3,TA,6,1,1,216,8,2009,WD,Normal,145000
3675,Edwards,TwnhsE,5,5,2005,2005,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,Gd,Y,1072,0,1,0,1,0,2,TA,5,0,2,525,5,2006,WD,Normal,145000
11600,0mes,1Fam,6,5,1960,1960,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,818,1383,TA,Y,1383,0,0,0,1,1,3,TA,7,0,1,292,4,2006,WD,Normal,145250
10007,0mes,1Fam,5,7,1959,2006,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,247,1053,Ex,Y,1053,0,1,0,1,1,3,Gd,5,0,1,312,8,2008,WD,Normal,145500
8777,Edwards,Duplex,5,7,1900,2003,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,188,1272,Gd,Y,1272,928,2,0,2,2,4,TA,9,0,0,0,9,2008,WD,Normal,145900
9230,0mes,1Fam,5,8,1965,1998,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,203,864,Gd,Y,1200,0,1,0,1,1,1,Gd,6,0,2,884,10,2006,WD,Normal,146000
3604,Somerst,TwnhsE,7,5,2007,2007,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,689,689,Ex,Y,703,689,0,0,2,0,2,Gd,5,0,2,540,2,2008,WD,Abnorml,146000
2280,NPkVill,Twnhs,6,5,1978,1978,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,544,855,Fa,Y,855,601,0,0,2,1,3,TA,7,1,2,440,7,2010,WD,Normal,146000
9480,0mes,1Fam,5,7,1942,1995,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,342,728,Ex,Y,888,756,0,0,1,1,3,Gd,7,2,1,312,6,2007,WD,Normal,146500
11333,Mitchel,1Fam,6,5,1976,1976,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,490,1029,TA,Y,1062,0,1,0,1,0,3,TA,5,2,2,539,5,2007,WD,Normal,146800
10970,CollgCr,1Fam,6,6,1978,1978,TA,TA,CBlock,Gd,Gd,Gd,GLQ,940,LwQ,0,940,TA,Y,1026,0,1,0,1,0,3,TA,5,0,2,576,10,2008,WD,Normal,147000
12000,OldTown,1Fam,5,7,1948,2005,TA,TA,CBlock,TA,TA,No,GLQ,752,ALQ,172,924,Ex,Y,1122,0,1,0,1,0,2,Gd,6,0,2,528,5,2008,WD,Normal,147000
9600,0mes,1Fam,5,7,1950,2007,Gd,TA,CBlock,TA,TA,No,ALQ,607,Unf,506,1113,Gd,Y,1113,0,0,0,1,0,3,Gd,5,1,1,264,7,2009,WD,Normal,147000
9986,Somerst,1Fam,8,5,2006,2007,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1795,1795,Ex,Y,1795,0,0,0,2,0,2,Gd,7,1,3,895,2,2007,New,Partial,147000
9069,SawyerW,1Fam,6,6,1992,1992,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,189,936,Ex,Y,996,0,1,0,1,0,2,Gd,5,0,2,564,4,2010,WD,Normal,147000
8872,0mes,1Fam,5,8,1965,2008,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,317,912,Ex,Y,912,0,1,0,1,0,2,Gd,5,0,2,576,12,2008,WD,Normal,147000
8402,Mitchel,1Fam,5,5,2007,2007,TA,TA,PConc,Gd,TA,No,ALQ,206,Unf,914,1120,Ex,Y,1120,0,0,0,1,0,3,TA,6,0,0,0,12,2007,New,Partial,147000
10690,IDOTRR,1Fam,5,7,1920,1997,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,216,672,Gd,Y,672,672,0,0,1,0,3,TA,6,0,1,468,7,2009,WD,Normal,147000
2308,NPkVill,TwnhsE,6,5,1974,1974,TA,TA,CBlock,TA,TA,No,ALQ,752,Rec,103,855,TA,Y,855,467,0,1,2,1,3,TA,6,1,2,440,6,2009,WD,Normal,147000
2544,Somerst,Twnhs,7,5,2005,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,Ex,Y,520,623,0,0,2,1,2,Gd,4,0,2,480,7,2006,WD,Normal,147400
9937,Edwards,1Fam,5,6,1965,1965,Gd,TA,CBlock,TA,TA,No,BLQ,1120,LwQ,136,1256,Gd,Y,1256,0,1,0,1,1,3,TA,6,0,1,276,6,2008,WD,Normal,147500
7917,Edwards,1Fam,6,7,1976,1976,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,392,1143,TA,Y,1113,0,1,0,1,1,3,TA,6,1,1,504,5,2007,WD,Normal,148000
10395,NWAmes,1Fam,6,6,1978,1978,TA,TA,CBlock,Gd,TA,Av,ALQ,605,Unf,427,1032,TA,Y,1032,0,0,1,2,0,3,TA,6,1,2,564,7,2007,WD,Normal,148000
11782,Sawyer,1Fam,5,7,1961,1995,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,210,1109,TA,Y,1155,0,1,0,1,0,3,Gd,6,0,2,576,6,2010,WD,Normal,148000
11235,Sawyer,1Fam,4,5,1963,1979,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,504,1051,Gd,Y,1382,0,0,0,1,1,3,TA,6,1,2,459,10,2006,WD,Normal,148000
8760,0mes,1Fam,6,6,1959,1959,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1194,1194,TA,Y,1194,0,1,0,1,0,3,TA,6,0,1,312,4,2010,WD,Normal,148000
8846,CollgCr,1Fam,5,5,1996,1996,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,572,870,Ex,Y,914,0,0,0,1,0,2,TA,5,0,2,576,7,2006,WD,Normal,148000
3675,Edwards,TwnhsE,6,5,2005,2005,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,88,547,Ex,Y,1072,0,1,0,1,0,2,TA,5,0,2,525,6,2008,WD,Normal,148000
8750,0mes,1Fam,5,6,1970,1970,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,174,1002,TA,Y,1002,0,1,0,1,0,3,TA,5,0,2,902,8,2009,WD,Normal,148500
2280,NPkVill,Twnhs,6,6,1976,1976,TA,TA,CBlock,Gd,TA,No,ALQ,566,Unf,289,855,TA,Y,855,601,0,0,2,1,3,TA,7,1,2,440,7,2009,WD,Normal,148500
2289,NPkVill,Twnhs,6,6,1978,1978,TA,TA,CBlock,TA,TA,No,ALQ,311,Unf,544,855,TA,Y,855,586,0,0,2,1,3,TA,7,1,2,440,4,2009,WD,Normal,148500
5105,Somerst,TwnhsE,7,5,2004,2004,Gd,TA,PConc,Gd,TA,No,GLQ,239,Unf,312,551,Ex,Y,551,551,0,0,2,1,2,Gd,4,0,2,480,3,2007,WD,Normal,148800
11241,0mes,1Fam,6,7,1970,1970,TA,TA,CBlock,TA,TA,No,ALQ,578,Unf,426,1004,Ex,Y,1004,0,1,0,1,0,2,TA,5,1,2,480,3,2010,WD,Normal,149000
4438,CollgCr,TwnhsE,6,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,186,848,Ex,Y,848,0,1,0,1,0,1,Gd,3,1,2,420,1,2008,WD,Normal,149000
7200,Crawfor,1Fam,7,6,1931,2000,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,776,776,TA,Y,851,651,0,0,1,1,3,TA,6,1,1,270,2,2008,WD,Normal,149000
6240,BrkSide,1Fam,5,6,1928,1950,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1042,1042,Ex,Y,1042,534,0,0,1,0,3,TA,8,1,1,225,8,2006,WD,Family,149000
4426,CollgCr,TwnhsE,6,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,697,Unf,151,848,Ex,Y,848,0,1,0,1,0,1,Gd,3,1,2,420,5,2008,WD,Normal,149300
8544,Sawyer,1Fam,5,6,1966,2006,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1228,1228,Gd,Y,1228,0,0,0,1,1,3,Gd,6,0,1,271,6,2008,WD,Normal,149350
12160,0mes,1Fam,6,4,1953,1953,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,481,1505,Ex,Y,1505,0,1,0,1,0,2,TA,6,1,2,505,2,2009,WD,Normal,149500
7844,Sawyer,1Fam,6,7,1978,1978,TA,TA,CBlock,TA,TA,No,ALQ,209,Unf,463,672,TA,Y,672,728,0,0,1,1,3,TA,6,1,2,440,3,2006,WD,Normal,149500
7407,OldTown,1Fam,6,7,1957,1996,TA,TA,CBlock,TA,TA,No,GLQ,600,Unf,312,912,TA,Y,1236,0,1,0,1,0,2,TA,6,0,2,923,4,2010,WD,Normal,149700
12537,0mes,1Fam,5,6,1971,2008,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,344,1078,Ex,Y,1078,0,1,0,1,1,3,TA,6,1,2,500,4,2010,WD,Normal,149900
17755,Edwards,1Fam,5,4,1959,1959,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,1290,1466,TA,Y,1466,0,0,0,1,1,3,Fa,6,2,2,528,11,2006,WD,Normal,149900
9800,CollgCr,1Fam,5,7,1972,1972,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,894,TA,Y,894,0,1,0,1,0,3,TA,5,0,2,552,7,2006,WD,Abnorml,149900
8385,CollgCr,1Fam,5,8,1977,1977,Gd,TA,CBlock,Gd,Gd,Av,GLQ,595,Unf,390,985,TA,Y,985,0,0,0,2,0,3,TA,6,0,1,328,11,2008,WD,Normal,149900
9991,Sawyer,1Fam,4,4,1976,1993,TA,TA,CBlock,TA,TA,No,BLQ,1116,Unf,165,1281,Ex,Y,1620,0,1,0,2,0,3,TA,8,1,2,490,6,2009,WD,Normal,150000
11988,0mes,1Fam,6,6,1957,1957,TA,TA,CBlock,TA,TA,No,Rec,777,Unf,467,1244,Ex,Y,1244,0,0,0,1,1,3,TA,6,2,1,336,5,2007,WD,Normal,150000
8973,0mes,1Fam,5,7,1958,1991,TA,TA,CBlock,TA,TA,No,Rec,595,BLQ,413,1008,TA,Y,1053,0,0,1,1,1,3,Ex,6,0,2,750,7,2006,WD,Abnorml,150000
7711,Edwards,Duplex,4,3,1977,1977,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,1440,TA,Y,1440,0,2,0,2,0,4,TA,8,0,0,0,8,2007,Oth,Abnorml,150000
8800,CollgCr,1Fam,5,7,1977,2008,TA,TA,CBlock,Gd,TA,Mn,LwQ,676,Rec,364,1040,TA,Y,1040,0,0,0,2,0,3,Gd,5,0,2,484,9,2009,WD,Normal,150500
7388,0mes,1Fam,5,6,1959,2002,TA,TA,CBlock,TA,TA,No,Rec,405,Unf,658,1063,Gd,Y,1327,0,1,0,1,0,3,Gd,7,0,2,624,7,2007,WD,Normal,150750
12640,Mitchel,Duplex,6,5,1976,1976,TA,TA,CBlock,TA,TA,Gd,Rec,1332,LwQ,396,1728,TA,Y,1728,0,0,0,2,0,4,TA,8,0,2,574,7,2006,WD,Normal,150900
8471,Sawyer,1Fam,6,7,1977,1995,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,506,TA,Y,1212,0,1,0,1,0,3,TA,6,1,2,492,7,2006,WD,Normal,151000
9750,0mes,1Fam,6,8,1969,1969,TA,TA,CBlock,Gd,TA,No,ALQ,1040,LwQ,14,1054,Gd,Y,1054,0,1,0,1,1,3,TA,6,0,2,460,7,2008,WD,Normal,151000
3182,Somerst,TwnhsE,7,5,2004,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,Ex,Y,600,600,0,0,2,1,2,Gd,4,0,2,480,6,2010,WD,Normal,151000
3180,Somerst,TwnhsE,7,5,2005,2005,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,Ex,Y,520,600,0,0,2,1,2,Gd,4,0,2,480,6,2006,WD,Normal,151000
1950,Blueste,Twnhs,6,6,1980,1980,TA,Gd,CBlock,Gd,TA,No,LwQ,693,GLQ,23,716,TA,Y,716,840,1,0,2,1,3,TA,6,1,2,452,7,2008,COD,Normal,151000
3964,MeadowV,TwnhsE,6,4,1973,1973,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,105,942,Gd,Y,1291,1230,1,0,2,1,5,TA,10,1,2,576,6,2006,WD,Normal,151400
12772,0mes,1Fam,6,8,1960,1998,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,460,958,TA,Y,958,0,0,0,1,0,2,TA,5,0,1,301,4,2007,WD,Normal,151500
12464,CollgCr,1Fam,5,5,1996,1996,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,308,1040,Gd,Y,1040,0,1,0,1,0,3,Gd,6,0,2,576,11,2009,WD,Normal,152000
9672,SawyerW,1Fam,6,5,1984,1985,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,702,1040,TA,Y,1097,0,0,0,2,0,3,TA,6,0,2,480,5,2010,WD,Normal,152000
10793,NWAmes,1Fam,5,5,1969,1969,TA,TA,CBlock,TA,TA,No,Rec,780,BLQ,0,780,Ex,Y,780,840,0,0,2,1,4,TA,7,0,2,462,4,2007,WD,Normal,152000
10400,NWAmes,1Fam,7,5,1976,1976,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,1090,1090,TA,Y,1370,0,0,0,2,0,3,TA,6,1,2,479,6,2009,WD,Family,152000
13710,IDOTRR,1Fam,5,5,1950,1950,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,490,910,TA,Y,910,648,0,0,1,1,4,TA,6,0,1,282,6,2007,WD,Normal,152000
5400,OldTown,1Fam,6,7,1926,2004,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370,Unf,779,1149,Gd,Y,1149,467,0,0,2,0,3,Gd,5,0,1,216,10,2007,WD,Normal,152000
9600,0mes,1Fam,6,6,1955,1972,TA,TA,CBlock,TA,TA,Av,BLQ,806,LwQ,350,1156,Ex,Y,1520,0,1,0,1,0,3,TA,7,2,1,364,3,2010,WD,Normal,153000
